Review,Rating,Thumbs Up Count,Review Date
"Metode pembayaran tunai tidak muncul untuk pesanan gosend, apakah metode pembayaran tunai sudah di hapus ? Sya kecewa pkai gojek, uninstall sja",1,0,2024-10-17 02:46:08
Sangan membantu,5,0,2024-10-17 02:44:59
"Aku g tau ya, apa aku sendiri yg merasakan, soalnya awal g langganan goplus tuh murah2 dn bnyk promo, kemudian gua tengok penawaran goplus menarik, tp pas langganan kok malah makin mahal dn malah g bnyk promo. Plus malah makin jelek pelayanannya hm hm hm",2,0,2024-10-17 02:43:51
"Alhamdulillaah dg Go-Jek bepergian mudah,aman & nyaman.",5,0,2024-10-17 02:39:49
Pakai gojek hemat saya suka,5,0,2024-10-17 02:36:45
Mantap,5,0,2024-10-17 02:33:42
Aplikasi yang bagus dan banyak diskon promo murah yang meriah 👍🎊🎉🎁🥳,5,0,2024-10-17 02:27:17
Apa kegunaan gopay plus? Cuman kasih diskon aja? Masih mending mode hemat aja lah? Aneh,1,0,2024-10-17 02:26:08
Bagus,5,0,2024-10-17 02:03:02
"pada hari ini saya meng uninstall apk ini,jadi jika ada yang menyebar atau menyalahgunakan akun saya,maka itu bukan saya terimakasih",5,0,2024-10-17 01:59:32
"Gua pernah di usir tukang ojek berseragam gojek. Gara² gamau naik motor dia, via offline..",3,0,2024-10-17 01:48:37
pelayanan oke,5,0,2024-10-17 01:45:53
gojek bener bener bikin emosi aplikasi nya lagi urgent perlu gojek minta update terus padahal baru brapa hari di update dasar aplikasi t.i,1,0,2024-10-17 01:44:08
Tidak bisa menjemput ke alamat lengkap saya,3,0,2024-10-17 01:41:50
Nyaman banyak potongan discon,5,0,2024-10-17 01:40:09
"Terlalu banyak iklaan, sangat mengganggu",1,0,2024-10-17 01:36:25
Aplikasi brengsek di blok notif malah spam email bangsatt,1,0,2024-10-17 01:18:14
Tolong iklan ini jangan muncul trus sangat mengganggu,1,0,2024-10-17 01:15:05
sesuai kebutuhan darurat.,5,0,2024-10-17 01:11:29
Sangat baik dlm layanan,5,0,2024-10-17 01:09:27
Sudah 1 jam saya pesan gojek kenapa tidak dapat driver jelek sekali sekarang aplikasi gojek nya,1,0,2024-10-17 00:50:39
menyenangkan sekali,5,0,2024-10-17 00:39:16
Sikap grab sangat baik,5,0,2024-10-17 00:38:02
mantap,5,0,2024-10-17 00:30:32
Iklannya mengganggu,2,0,2024-10-17 00:26:06
Makin susah cari diver goride atau go send.. unistall aja lah.. makin jelek aja,1,0,2024-10-17 00:10:44
"Mau ngisi token ga bisa2, Dari malam Sampe ketemu pagi juga belum bisa digunakan.",1,0,2024-10-17 00:07:39
Terlalu banyak iklan beda sama yg apk dulu cuma buat hp banyak virus,1,0,2024-10-17 00:05:55
"Gopay laternya jgn tinggi"" start pinjamannya.cb mulai dr nominal 1 jt an",4,0,2024-10-17 00:05:39
perjalanan cepat sampai dan aman🙏🏻🙏🏻🙏🏻🙏🏻,5,0,2024-10-16 23:44:41
Tepat waktu,5,0,2024-10-16 23:39:17
"Makin ke sini makin susah nyari driver😭, nggak ada yg mau bawa karena argo terlalu murah 😭 giliran pas dapet driver minta cancel padahal buat perjalanan kantor akhirnya pakai yg aplikasi grab 😭 menurut saya sih argo normal aja nggak usah diturunkan malah bikin sepi order😭",1,0,2024-10-16 23:38:07
Nice,5,0,2024-10-16 23:37:33
Driver membatalkan pesanan tanpa konfirmasi,1,0,2024-10-16 23:36:27
Ok,5,0,2024-10-16 23:35:17
mantulll pokoknya,5,0,2024-10-16 23:18:02
Sangat membantu perjalanan,5,0,2024-10-16 22:56:21
"Kecewa, sempat lupa hp di gocar, driver dihubungi engga diangkat2 sampai skrg hp aku enggak dikembalikan 2 nomor kontak engga akti LG, semua email keluar dr perangkat dan perangkat hilang jejak,",1,0,2024-10-16 22:47:26
Ok bgt kenapa lama y kalau gosendnya,5,1,2024-10-16 22:35:19
💪,5,0,2024-10-16 22:33:25
"Sejauh penggunaan saya sampai saat ini cukup ok dan nyaman. Cuma mungkin sayangnya kalau mau lebih banyak promonya harus pakai aplikasi dompet digital yg dipisah dari aplikasi ini. Dan juga tolong ditambahkan pembayaran dengan bank jago syariah nya untuk go transit biar gak perlu top up dulu gopay nya, biar transaksi lebih cepat dan efisien.",5,53,2024-10-16 22:07:08
Mantap,5,0,2024-10-16 21:08:24
megunakan gojek sipel dan praktis,3,0,2024-10-16 20:58:02
Aneh,1,0,2024-10-16 20:45:29
"Akun driver saya mulai normal area Kaltara, saya cuman mintah mohon dengan sangat hormat tolong bagian IT nya jangan utak-atik aplikasi dan sial update kalau bisa 6 bulan sekali. Sebelum update di uji coba dulu sama IT nya aman apa tidak baru kirim ke akun driver di lapangan semuanya biar driver aman jalan kan orderan 🙏🙏🙏",5,0,2024-10-16 20:06:59
Perjalanan nyaman dan aman,5,0,2024-10-16 19:45:47
Pakai udha bertahun tahun gak jelas gopaylater nya mending pindah masa tiba tiba di blokir Bye sukses ya mending di aplikasi sebelah nya Murah,1,0,2024-10-16 19:34:26
"Aplikasi banyak bug nya akhir-akhir ini, saya order goride 1x tapi yg terpanggil 2 driver dengan tujuan yg sama dari akun saya, padahal saya hanya order 1x, sering kali hanya cek aplikasi, tapi tiba-tiba terorder sendiri goridenya terutama saat saldo gopay terisi",3,2,2024-10-16 18:53:10
Cepet dapet orderan nya,5,0,2024-10-16 18:41:28
lambat cari driver sekarang,3,0,2024-10-16 18:37:05
Saya berharap bisa jadi mitra gojek jabodetabek,5,0,2024-10-16 18:14:05
Sangat membantu,5,0,2024-10-16 17:32:43
.NEW MAFIA KAPITALIS KORUPTOR APLIKASI ONGKIR...👍👍👍💰💰💰👿👽👹😈☠️👄🐷,5,6,2024-10-16 17:31:50
Mantap 👍,5,0,2024-10-16 17:13:05
"padahal GopayLater baru saja selesai pengecekan rutin tadi jam 12, pada saat saya ingin memakainya tiba-tiba kok pengecakan lagi? Padahal saya selalu bayar tagihan sebelum jatuh tempo loh????? , kecewa saya min lama-lama saya nunggu pengecekan rutin, baru tadi selesai jam 12, kok saat mau dipakai malah pengecekan lagi, kalo ga niat bikin GopayLater mending gausah dibikin min, bikin kecewa aja",1,0,2024-10-16 16:36:38
Ok,5,0,2024-10-16 16:30:14
Bagus,5,0,2024-10-16 16:30:04
Mantap sangat membantu,5,0,2024-10-16 16:05:02
Sangat buruk,1,0,2024-10-16 15:50:36
Sangat baik,5,0,2024-10-16 15:40:49
mantap,5,0,2024-10-16 15:36:07
"Di aplikasi ga ada perincian ongkir pengiriman, pantes driver pada ngeluh dibayar Rp. 5000 bahkan ada yang dibayar Rp. 2500 banyak driver yang cancel oderan food.... Tolong di aplikasi perincian biaya pengiriman agar GOJEK tidak KORUPSI ongkir driver",1,9,2024-10-16 15:27:34
"Saya sudah mendaftarkan untuk jadi driver gojek tp sampai sekarang belum ada kejelasan ,cmn ada data terverifikasi dan gak tau sampe kapan nunggu kabar",5,0,2024-10-16 15:26:31
Membantu bangetttt,5,0,2024-10-16 15:25:16
"driver sopan,ramah sangat membantu,mobil bersih pokoe top markotop dech...layak dapat bintang 5",5,0,2024-10-16 15:11:45
"Kecewa bgt ama ni ApK, ga rekomen",1,0,2024-10-16 15:05:17
Mantap,5,0,2024-10-16 15:04:24
Ok,5,0,2024-10-16 14:58:49
iyalah gojek terpercaya aplikasi yg paling bagus sangat membantu coba aja kya jaman blm ada gojek mau kemana2 jauh ga sipel kya skrg.,5,0,2024-10-16 14:44:27
Sdh lolos verivikasi....ehhh palah lama amat nunggu akun aktif trs heran a no hp ku mau dftr lagi di blok...gijek begoj,1,0,2024-10-16 14:40:56
Sangat membantu,5,0,2024-10-16 14:31:12
baik,5,0,2024-10-16 14:29:16
ok,5,0,2024-10-16 14:17:21
Yg pasti lebih murah lebih banyak diskon. Sejauh ini itu pengalaman menggunakan gojek.,5,0,2024-10-16 14:15:07
Selalu menyenangkan dengan aplikasi gojek,5,0,2024-10-16 14:11:09
Mantap,5,0,2024-10-16 14:06:44
Promonya mantap,5,0,2024-10-16 13:54:34
mempermudah transportasi adany Gojek.,5,0,2024-10-16 13:52:16
maknyiuss,5,0,2024-10-16 13:49:04
Baik dan bagus go jek sangat membantu pertahankan ya gojek👍👍👍👍👍,5,0,2024-10-16 13:47:40
Gojek sangat membantu,5,0,2024-10-16 13:43:18
Baik,5,0,2024-10-16 13:37:41
Kalian harus coba deh pake apk ini👍👍👍👍,5,0,2024-10-16 13:33:52
"Aplikasi yg sangat membatu ketika mager beli makanan keluar luar, dan pas tidak punya motor bisa di anter",5,0,2024-10-16 13:32:33
titik lokasi gak pernah bisa tepat,1,0,2024-10-16 13:24:20
Koq sekarg gojek mahal bngt yah syok aq pdhl enak naik gojek lebih irit ini malah d naikin hrganya,4,0,2024-10-16 13:23:28
Pokokè TOPBGT👍👍.,5,0,2024-10-16 13:13:46
"Gofood bener2 lama.. Ganti2 driver mlu, harusnya ada teguran buat driver yg kya gtu, kalau gamau narik jgn di trima.. Percuma pakai ekpres pun sama aja",1,0,2024-10-16 13:10:55
"Google mapnya selalu melenceng, aplikasi komunikasi sering tdk nyambung ke konsumen, aplikasi gopartner terlalu",1,0,2024-10-16 13:06:38
Ok,5,0,2024-10-16 12:58:34
Membantu,5,0,2024-10-16 12:58:28
"Tolong buka chat sama restonya,biar bisa kami tanya jangan hanya dari resto yg bisa,kalau bisa carikan driver dlu baru pesanan di buat,saya nunggu hampir 2 jam gak datengg karna nunggu nyari driver,klo nunggu driver makanannya udah jadi kami batalin karna nyari drivernya gak nemu2 malah kami disalahin..jadi tolong kalau pesanan masuk diusahakan cari driver dulu bru buat mknn nyaa..🙏🏻",3,0,2024-10-16 12:58:25
PARAHHH MASA GW TUNGGUIN GA DTG2 TAUNYA DI MAPNYA DAH JALAN BAWA PENUMPANG!!! SETANN,1,0,2024-10-16 12:48:43
"Sangat membantu untuk meringankan tenaga bagi pekerja kantor, diskonnya di tambah dong 🙏🏻🙏🏻",5,0,2024-10-16 12:44:49
Terima kasih,5,0,2024-10-16 12:35:08
"beli langganan, bukanya dpt potongan harga tapi malah biaya penanganannya naik wkwk, lucu banget",1,0,2024-10-16 12:13:03
bagus banyk promo,5,0,2024-10-16 11:59:41
Lebih banyak diskon nya ut tiap kali nya...klo mau ikutan paket ..dikabari dulu sebelumnya...,5,0,2024-10-16 11:55:52
Baik,5,0,2024-10-16 11:54:44
Mantap. Aplikasi yg sangat berguna bagi saya.,5,0,2024-10-16 11:54:27
bagus tapi gak pernah dapet voucher baguss hmm,5,0,2024-10-16 11:54:15
Mayan lahhh,4,0,2024-10-16 11:52:24
Banyak diskonnya,5,0,2024-10-16 11:47:34
Mantap,5,0,2024-10-16 11:42:25
"Bagus pelayanan transportasi nya, gak perlu nunggu lama pasti langsung dapat. Kadang yg bikin kesal klo sy pesan gocar, yg kita lewati jalur ganjil genap , dia ambil pdhal platnya tidak sesuai dan sidriver ini ga mau cancel, kita kan buru² jg. Tolong driver yg kek gini ditegur dgn keras.",5,36,2024-10-16 11:31:27
Mengecewakan go food double pengantaran jadi konsumen nunggu lama padahal kita bayar full. Pelayananx semakin menurun dan mengecewakan.,1,0,2024-10-16 11:29:30
Lumayan🔥🔥🔥🔥🔥🌏,5,0,2024-10-16 11:23:01
MANTAFFFF ...... KEREN,5,0,2024-10-16 11:21:37
Pertahankan promo nya,5,0,2024-10-16 11:04:33
Nice,5,0,2024-10-16 11:01:35
Gooddddsd,5,0,2024-10-16 10:45:09
Semoga makin suxes,5,0,2024-10-16 10:43:58
Nice,5,0,2024-10-16 10:41:16
mntap,5,0,2024-10-16 10:34:57
Keren bgt,5,0,2024-10-16 10:29:13
Sangat membantu dan nyaman,5,0,2024-10-16 10:23:56
"Happy birthday gojek🕯🕯🎁🎁🎂🎂Berharap nya,, Dapet Gopay Gratis,, mumpung lagi ultah hehehe&berharap Harganya Yg Mahal Jadi Turun Murah Meriah,, jangan terlalu mahal untuk konsumen yg ngk punya Gopay🙏🙏👍👍",5,0,2024-10-16 10:22:44
Komunikatif,5,0,2024-10-16 10:13:27
aplikasi yg sangat bermanfaat,5,0,2024-10-16 10:13:02
Sangat membantu,5,0,2024-10-16 10:07:06
Sangat mendukung aktivitas......,5,0,2024-10-16 10:06:13
Sering debat mslh rute tol dan non tol sma driver.knp aplikator gk bkin opsi rute tol non tol aja.biar sma² fair.,1,0,2024-10-16 10:01:03
Mantul,5,0,2024-10-16 09:59:23
goodjob,5,0,2024-10-16 09:56:12
"Aplikasi lintah darat suka mendzolimin driver nya sendiri dengan mengambil keuntungan yang berkali"" lipat. Sedangkan ke driver di kasih ongkir sekecil"" nya",1,1,2024-10-16 09:28:40
Mantapp,5,0,2024-10-16 09:18:06
"sering dapet bug, waktu driver ngantar makanan ga dapet notifikasi. kadang titik driver tidak sesuai, driver sudah di jalan tapi titik masih stuck di satu tempat. tolong perbaiki, gara-gara ga dapet notif jadi sering driver yang nunggu",1,0,2024-10-16 09:16:02
Bagus,4,0,2024-10-16 09:10:35
Terpercaya,5,0,2024-10-16 09:00:48
Mantul,5,0,2024-10-16 08:59:51
baik,5,0,2024-10-16 08:50:46
iklan tai,1,0,2024-10-16 08:37:25
"Sekarang gojek emang nambah kah bayar goride nya? Saya berangkat sekolah bayarnya cuma 15k tapi pas pulang jadi 23 (dulu harganya sama kaya pas berangkat)... Jalan yang diambil pas pulang malah makin jauh... Kasus saya, sekolah di Rawamangun dan pulang ke Klender... Tapi jalur yang dilalui di aplikasi malah melewati Pulo gadung. Harganya pun jadi nambah. Padahal pulangnya lewat jalur yang sama (driver tidak melewati arahan aplikasi karna terlalu jauh) kembalikan seperti semula atau uangku habis.",2,0,2024-10-16 08:30:10
Lagi lancar,5,0,2024-10-16 08:30:00
"Keren sihh waktu event kemerdekaan promonya banyak banget sampe bayar cuma 1k dan waktu itu saya pernah mendiamkan akun gojek saya selama kurang lebih 2 tahun dan sekali dicoba dpt gratiss perjalanan buta sekolahh, kasih bintang 5 buat gojek!!",5,31,2024-10-16 08:28:14
"apk bnyk bug, mna driver slalu kebablasan, klo ngasih titik yg jls pdhl udh sesuai isi alamat, masih aja titikny gjls",2,0,2024-10-16 08:26:07
Padahal awalnya harga masih masuk akal tapi tiba tiba harga tarif untuk goride jadi makin mahal padahal jalur masih sama,1,1,2024-10-16 08:24:48
Sangat bagus,5,0,2024-10-16 08:23:47
Bagus,3,0,2024-10-16 08:14:14
Sekarang banyak driver yg ga nawarin masker klo ga minta duluan...tp respon driver lumayan cepat..maju terus gojek,5,0,2024-10-16 08:13:50
Mudah dan lengkap,5,0,2024-10-16 08:07:53
sangat terbantu,5,0,2024-10-16 08:04:32
menjemput anak kecil gercep aman...,5,0,2024-10-16 08:04:08
Driver ok bgt,3,0,2024-10-16 07:52:18
aplikasi yang sangat membantu praktis untuk memesan angkutan kalau mau kemana mana,5,0,2024-10-16 07:43:45
"Driver sangat ramah trus,cara mengemudi membuat pelanggan nyaman,dan driver humble",5,0,2024-10-16 07:34:10
Ribet banyak aturan gak ada kepastian Muak banget padahal setiap telat pasti dibayar sama dendanya,1,0,2024-10-16 07:32:30
"g᥆ȷᥱk sᥲᥒgᥲ𝗍 ᑲᥙrᥙk ძі g᥆-mᥲr𝗍 і𝗍ᥙ ⍴ᥱᥒі⍴ᥙᥲᥒ sᥲᥲ𝗍 ᑲᥱᥣᥲᥒȷᥲ ძіkᥲsіһ ᥎᥆ᥙᥴһᥱr s𝗍᥆k k᥆s᥆ᥒg ᥣᥲᥣᥙ ᥎᥆ᥙᥴᥱr ძіһіᥣᥲᥒgkᥲᥒ. і𝗍ᥙ ⍴ᥱᥒі⍴ᥙᥲᥒ,,, ȷᥒgᥒ ᑲᥱᥣᥲᥒȷᥲ ძі g᥆-mᥲr𝗍 ⍴ᥲs𝗍і ᥲძᥲ s𝗍᥆k k᥆s᥆ᥒg ᥣᥲᥣᥙ ᥎᥆ᥙᥴһᥱr ᥆ᥒgkіr һᥲᥒgᥙs ძᥲᥒ ⍴ᥱsᥲᥒᥲᥒ 𝗍іძᥲk ძᥲ⍴ᥲ𝗍 ძіᑲᥲ𝗍ᥣkᥲᥒ",1,1,2024-10-16 07:27:32
"Banyak promo nya,rata-rata drivernya ramah dan seru,tahu jalan banget,ke daerah susah di jangkau gojek aja dari jauh bisa ke jangkau selali dapet. Banyak banyak voucher yak Team Gojek 🫶🏻💐💍😚 Please buat driver cianjur dah ada yang pesan jangan lama datengnya 🥲",5,0,2024-10-16 07:23:46
Bagus,5,0,2024-10-16 07:22:48
yaa,5,0,2024-10-16 07:19:52
Mantap,5,0,2024-10-16 07:19:27
"Ajuin playlater tolak mulu, pk aplikasi ni udah 3 tahun, nominal pun udah 500 jt",2,0,2024-10-16 07:17:39
Mantap,5,0,2024-10-16 07:14:02
Oke lh,5,0,2024-10-16 07:11:43
supirnya ramah,5,0,2024-10-16 07:08:54
Update baru memanipulasi rute sehingga menjadi lebih jauh dan berdampak ke harga lebih mahal,1,0,2024-10-16 07:07:52
mantap,1,0,2024-10-16 06:59:41
Mudah,4,0,2024-10-16 06:46:30
Jos,5,0,2024-10-16 06:39:45
Good👍👍👍,5,0,2024-10-16 06:36:09
Sangat membantu,5,0,2024-10-16 06:35:30
"Klo pesen gofood salah pencet, gak bisa di cancel .. Aplikasi bapuk laah",1,0,2024-10-16 06:34:44
Terbantu,5,0,2024-10-16 06:24:57
keren,5,0,2024-10-16 06:08:08
Sangat memudahkan kan,5,0,2024-10-16 05:58:26
bisa2nya gopay gak masuk di suruh tunggu 2hri dlm wkt kerja..apa qt 2hri itu gk mkn2..sngaja isi itu karna mau pesan makan..di bikin ribet,1,0,2024-10-16 05:56:18
Mengecewakan!,1,0,2024-10-16 05:46:58
Nyaman..,5,0,2024-10-16 05:45:53
"APK TOLOL, DRIVER DI KASI JAUH SEMUA.",1,0,2024-10-16 05:43:18
Good,5,0,2024-10-16 05:39:24
Sangat MENGECEWAKAN ! KECEWA KECEWA KECEWA !!!! JNGAN PAKE GOJEG MNDING YG LAIN AJA. TITIK,1,0,2024-10-16 05:36:32
"Percuma, karena di balas oleh mesin, apakah ethis pertanyaan mamusia di jawab mesin",1,1,2024-10-16 05:27:11
Apk gojek sekarang udah bagus udh bnyk perubahan semoga jadi lebih baik terus kedepannya dan tidak ada masalah,5,1,2024-10-16 05:24:59
Ok,5,0,2024-10-16 05:21:39
utamakan comfirmasi dulu baru bayar atau pindah tabungan . ini tabungan blm jadi udah di ambil,1,0,2024-10-16 05:06:48
cepat dan aman dan mantapp 👍🏻👍🏻,5,0,2024-10-16 05:06:16
Sudah berbulan2 saya mencoba untuk login ke akun gopay selalu gagal. Bahkan sampai datang ke kantor sangat sulit untuk bisa bicara langsung dengan customer service gopay untuk membantu mengubah Gmail di akun gopay saya. Karna no untuk mendapat otp sudah lama hilang dan hangus. Juga saya lupa password Gmail untuk login pada Gmail yg terdaftar di gopay,1,0,2024-10-16 05:05:49
Nyari driver nya lama bngt,2,0,2024-10-16 04:54:29
Dibanyakin dong promonya kak,5,0,2024-10-16 04:52:45
Saya dari jauh saat beruntung ada aplikasi ini untuk mesan makanan adk saya yang sering kadang gak makan karna banyak tugas... Dengan aplikasi ini saya bisa mesan makanan dari luar daerah ke tempat adk saya walaupun cuman bisa goofod... Jika yang lain bisa juga sangat beruntung saya .... Adk saya sakit bisa saya beli obat lewat ini walaupun saya jauh di luar daerah... Alangkah baik nya jika bisa Gosend dll nya..,4,0,2024-10-16 04:51:04
"Semakin parah, pesanan semakin lama dan payleter juga tidak bisa di gunakan",2,0,2024-10-16 04:49:59
Ok,5,0,2024-10-16 04:46:54
Mantap,5,0,2024-10-16 04:33:58
Oke,5,0,2024-10-16 04:32:41
"Mau komplain ini aplikasi paylater sering terblokir, skrg paylater malah ga bisa d pake lg buat di Gotagihan, tlg tingkatkan layanan ny please",3,1,2024-10-16 04:29:24
Ok,5,0,2024-10-16 04:22:53
"Aplikasi kurang mau ngecancel orderan engga bisa, pake bot engga bisa nyelesaian masalah bintang satu pelayanan dibawah rata rata",1,0,2024-10-16 04:19:49
tepat cepat Mntap,5,0,2024-10-16 04:03:42
mantaf,5,0,2024-10-16 04:00:39
Rinf,5,0,2024-10-16 03:53:45
"Iklan2 gojek & gopay terlalu norak dan kurang nyaman utk dilihat, lebih ke jijik",1,0,2024-10-16 03:52:57
MantabZ,5,0,2024-10-16 03:47:49
Ok mantap sekali berbagai kebutuhan redy,5,0,2024-10-16 03:36:18
siip,5,0,2024-10-16 03:36:08
Aplikasinya keren,5,0,2024-10-16 03:29:29
"Semakin ditingkatkan kualitas dan kuantitas ya, Untuk drivernya dan discount nya .. saya selalu pakai gojek,GK pernah pakai yg lain .. Overall semua bagus ..",5,1,2024-10-16 03:28:14
Gofood ny mahal2🥲,3,0,2024-10-16 03:05:24
Baik,5,0,2024-10-16 02:52:13
Oke,5,0,2024-10-16 02:49:43
Banyakin promonya dong ka... Biar tambaha cinta lagi sama gojek,5,0,2024-10-16 02:40:37
Sangat ramah,5,0,2024-10-16 02:32:57
Sangat bagus dan dimudahkan dalam proses pelayanan,5,0,2024-10-16 02:32:47
T.O.P,5,0,2024-10-16 02:32:23
Gojel tersedia ngga ya buat wilayah Indramayu di wirkanan ko kyanya saya oesen gojek lama bgt Ampe di batalin,3,0,2024-10-16 02:31:23
Gak jelas masa kita mesan katanya draiver lagi pada sibuk kasih bintang 0 aja lah nih apli,1,0,2024-10-16 02:27:13
Good,5,0,2024-10-16 02:26:19
Selamet,2,0,2024-10-16 02:23:32
terimakasih atas layanan yg baik,5,0,2024-10-16 02:22:28
"Perbaiki terus service untuk kami berikan driver yg terdekat dan promo"" yg baik",5,0,2024-10-16 02:19:09
Aplikasi nya bagus,5,0,2024-10-16 02:16:13
terima kasih karena selalu ada untuk ku:) 😹,5,0,2024-10-16 02:15:37
Terimakasih terbantu sekali dengan layanan ini sukses selalu ❤️❤️,5,0,2024-10-16 02:08:15
Mantap sangat bermanfaat,5,0,2024-10-16 02:06:21
Mantab,5,0,2024-10-16 02:03:21
Omg,5,0,2024-10-16 02:03:18
"kok beda akun beda promo,setelah daftar gojek plus malah ga pernah dapet promo gofood...sebel...",3,0,2024-10-16 01:48:28
Good job,5,0,2024-10-16 01:36:31
terimakasih sangat membantu sekali... tdk ada zona merah biar gojek bisa masuk ya..,5,0,2024-10-16 01:31:32
Amanah dan tepat waktu,5,0,2024-10-16 01:18:57
Good,5,0,2024-10-16 01:16:09
Kalau Bisa Cari Driver Yang Kompeten Setiap Kali Pesen Gocar Pasti Susah Sok Banget Gak Mau Ambil Orderan Padahal Deket Deket Ada Minta Argo Nya Naik Tapi Pelayanan Nya Dibikin Susah Maunya Enak Driver Nya Dasar Driver Gadungan,1,0,2024-10-16 01:14:12
